"","X","map_index","year_","region","kelp_sp","cover"
"19607",2481,"8.2",2020,"Eastern Strait","unsp_can",0
"19608",2481,"8.2",2020,"Eastern Strait","unsp_pl",0
"19609",2482,"8.3",2020,"Eastern Strait","tot_ne_can",3.1
"19610",2482,"8.3",2020,"Eastern Strait","tot_ma_can",0
"19611",2482,"8.3",2020,"Eastern Strait","tot_can",3.1
"19612",2482,"8.3",2020,"Eastern Strait","tot_ne_pl",14.3
"19613",2482,"8.3",2020,"Eastern Strait","tot_ma_pl",0
"19614",2482,"8.3",2020,"Eastern Strait","tot_pl",14.3
"19615",2482,"8.3",2020,"Eastern Strait","unsp_can",0
"19616",2482,"8.3",2020,"Eastern Strait","unsp_pl",0
"19617",2483,"8.4",2020,"Eastern Strait","tot_ne_can",4.6
"19618",2483,"8.4",2020,"Eastern Strait","tot_ma_can",0
"19619",2483,"8.4",2020,"Eastern Strait","tot_can",4.6
"19620",2483,"8.4",2020,"Eastern Strait","tot_ne_pl",10.9
"19621",2483,"8.4",2020,"Eastern Strait","tot_ma_pl",0
"19622",2483,"8.4",2020,"Eastern Strait","tot_pl",10.9
"19623",2483,"8.4",2020,"Eastern Strait","unsp_can",0
"19624",2483,"8.4",2020,"Eastern Strait","unsp_pl",0
"19625",2484,"9.1",2020,"Western Strait","tot_ne_can",13.9
"19626",2484,"9.1",2020,"Western Strait","tot_ma_can",30.2
"19627",2484,"9.1",2020,"Western Strait","tot_can",44.1
"19628",2484,"9.1",2020,"Western Strait","tot_ne_pl",65.5
"19629",2484,"9.1",2020,"Western Strait","tot_ma_pl",76.5
"19630",2484,"9.1",2020,"Western Strait","tot_pl",142
"19631",2484,"9.1",2020,"Western Strait","unsp_can",0
"19632",2484,"9.1",2020,"Western Strait","unsp_pl",0
"19633",2486,"9.3",2020,"Western Strait","tot_ne_can",14.1
"19634",2486,"9.3",2020,"Western Strait","tot_ma_can",40.5
"19635",2486,"9.3",2020,"Western Strait","tot_can",54.7
"19636",2486,"9.3",2020,"Western Strait","tot_ne_pl",66.9
"19637",2486,"9.3",2020,"Western Strait","tot_ma_pl",93.2
"19638",2486,"9.3",2020,"Western Strait","tot_pl",160.1
"19639",2486,"9.3",2020,"Western Strait","unsp_can",0
"19640",2486,"9.3",2020,"Western Strait","unsp_pl",0
"19641",2487,"10.1",2020,"Western Strait","tot_ne_can",15.6
"19642",2487,"10.1",2020,"Western Strait","tot_ma_can",32.9
"19643",2487,"10.1",2020,"Western Strait","tot_can",48.5
"19644",2487,"10.1",2020,"Western Strait","tot_ne_pl",44
"19645",2487,"10.1",2020,"Western Strait","tot_ma_pl",82.7
"19646",2487,"10.1",2020,"Western Strait","tot_pl",126.7
"19647",2487,"10.1",2020,"Western Strait","unsp_can",0
"19648",2487,"10.1",2020,"Western Strait","unsp_pl",0
"19649",2488,"10.2",2020,"Western Strait","tot_ne_can",6.9
"19650",2488,"10.2",2020,"Western Strait","tot_ma_can",16
"19651",2488,"10.2",2020,"Western Strait","tot_can",22.9
"19652",2488,"10.2",2020,"Western Strait","tot_ne_pl",26.5
"19653",2488,"10.2",2020,"Western Strait","tot_ma_pl",61.9
"19654",2488,"10.2",2020,"Western Strait","tot_pl",88.4
"19655",2488,"10.2",2020,"Western Strait","unsp_can",0
"19656",2488,"10.2",2020,"Western Strait","unsp_pl",0
"19657",2489,"10.3",2020,"Western Strait","tot_ne_can",0.4
"19658",2489,"10.3",2020,"Western Strait","tot_ma_can",17.7
"19659",2489,"10.3",2020,"Western Strait","tot_can",18.1
"19660",2489,"10.3",2020,"Western Strait","tot_ne_pl",5.6
"19661",2489,"10.3",2020,"Western Strait","tot_ma_pl",42.8
"19662",2489,"10.3",2020,"Western Strait","tot_pl",48.4
"19663",2489,"10.3",2020,"Western Strait","unsp_can",0
"19664",2489,"10.3",2020,"Western Strait","unsp_pl",0
"19665",2490,"10.4",2020,"Western Strait","tot_ne_can",0.7
"19666",2490,"10.4",2020,"Western Strait","tot_ma_can",14.9
"19667",2490,"10.4",2020,"Western Strait","tot_can",15.5
"19668",2490,"10.4",2020,"Western Strait","tot_ne_pl",6.5
"19669",2490,"10.4",2020,"Western Strait","tot_ma_pl",24.2
"19670",2490,"10.4",2020,"Western Strait","tot_pl",30.7
"19671",2490,"10.4",2020,"Western Strait","unsp_can",0
"19672",2490,"10.4",2020,"Western Strait","unsp_pl",0
"19673",2491,"10.5",2020,"Western Strait","tot_ne_can",20.3
"19674",2491,"10.5",2020,"Western Strait","tot_ma_can",30.6
"19675",2491,"10.5",2020,"Western Strait","tot_can",50.9
"19676",2491,"10.5",2020,"Western Strait","tot_ne_pl",73.9
"19677",2491,"10.5",2020,"Western Strait","tot_ma_pl",77.8
"19678",2491,"10.5",2020,"Western Strait","tot_pl",151.7
"19679",2491,"10.5",2020,"Western Strait","unsp_can",0
"19680",2491,"10.5",2020,"Western Strait","unsp_pl",0
"19681",2492,"10.6",2020,"Western Strait","tot_ne_can",11.2
"19682",2492,"10.6",2020,"Western Strait","tot_ma_can",9.5
"19683",2492,"10.6",2020,"Western Strait","tot_can",20.7
"19684",2492,"10.6",2020,"Western Strait","tot_ne_pl",67.6
"19685",2492,"10.6",2020,"Western Strait","tot_ma_pl",36.6
"19686",2492,"10.6",2020,"Western Strait","tot_pl",104.2
"19687",2492,"10.6",2020,"Western Strait","unsp_can",0
"19688",2492,"10.6",2020,"Western Strait","unsp_pl",0
"19689",2493,"11.1",2020,"Western Strait","tot_ne_can",32.1
"19690",2493,"11.1",2020,"Western Strait","tot_ma_can",43.2
"19691",2493,"11.1",2020,"Western Strait","tot_can",75.2
"19692",2493,"11.1",2020,"Western Strait","tot_ne_pl",128.1
"19693",2493,"11.1",2020,"Western Strait","tot_ma_pl",91.8
"19694",2493,"11.1",2020,"Western Strait","tot_pl",219.8
"19695",2493,"11.1",2020,"Western Strait","unsp_can",0
"19696",2493,"11.1",2020,"Western Strait","unsp_pl",0
"19697",2494,"11.2",2020,"Western Strait","tot_ne_can",26.6
"19698",2494,"11.2",2020,"Western Strait","tot_ma_can",34.7
"19699",2494,"11.2",2020,"Western Strait","tot_can",61.3
"19700",2494,"11.2",2020,"Western Strait","tot_ne_pl",75.4
"19701",2494,"11.2",2020,"Western Strait","tot_ma_pl",64.7
"19702",2494,"11.2",2020,"Western Strait","tot_pl",140.1
"19703",2494,"11.2",2020,"Western Strait","unsp_can",0
"19704",2494,"11.2",2020,"Western Strait","unsp_pl",0
"19705",2495,"11.3",2020,"Western Strait","tot_ne_can",2.1
"19706",2495,"11.3",2020,"Western Strait","tot_ma_can",2.2
"19707",2495,"11.3",2020,"Western Strait","tot_can",4.4
"19708",2495,"11.3",2020,"Western Strait","tot_ne_pl",8.3
"19709",2495,"11.3",2020,"Western Strait","tot_ma_pl",7.2
"19710",2495,"11.3",2020,"Western Strait","tot_pl",15.6
"19711",2495,"11.3",2020,"Western Strait","unsp_can",0
"19712",2495,"11.3",2020,"Western Strait","unsp_pl",0
"19713",2496,"12.1",2020,"Western Strait","tot_ne_can",22
"19714",2496,"12.1",2020,"Western Strait","tot_ma_can",22
"19715",2496,"12.1",2020,"Western Strait","tot_can",44
"19716",2496,"12.1",2020,"Western Strait","tot_ne_pl",65.5
"19717",2496,"12.1",2020,"Western Strait","tot_ma_pl",65.5
"19718",2496,"12.1",2020,"Western Strait","tot_pl",131.1
"19719",2496,"12.1",2020,"Western Strait","unsp_can",0
"19720",2496,"12.1",2020,"Western Strait","unsp_pl",0
"19721",2497,"13.1",2020,"Western Strait","tot_ne_can",12.8
"19722",2497,"13.1",2020,"Western Strait","tot_ma_can",3.2
"19723",2497,"13.1",2020,"Western Strait","tot_can",16
"19724",2497,"13.1",2020,"Western Strait","tot_ne_pl",47.9
"19725",2497,"13.1",2020,"Western Strait","tot_ma_pl",13
"19726",2497,"13.1",2020,"Western Strait","tot_pl",60.9
"19727",2497,"13.1",2020,"Western Strait","unsp_can",0
"19728",2497,"13.1",2020,"Western Strait","unsp_pl",0
"19729",2498,"13.2",2020,"Western Strait","tot_ne_can",9
"19730",2498,"13.2",2020,"Western Strait","tot_ma_can",9.9
"19731",2498,"13.2",2020,"Western Strait","tot_can",19
"19732",2498,"13.2",2020,"Western Strait","tot_ne_pl",26.6
"19733",2498,"13.2",2020,"Western Strait","tot_ma_pl",29
"19734",2498,"13.2",2020,"Western Strait","tot_pl",55.6
"19735",2498,"13.2",2020,"Western Strait","unsp_can",0
"19736",2498,"13.2",2020,"Western Strait","unsp_pl",0
"19737",2499,"14.1",2020,"Western Strait","tot_ne_can",65.2
"19738",2499,"14.1",2020,"Western Strait","tot_ma_can",44.8
"19739",2499,"14.1",2020,"Western Strait","tot_can",110.1
"19740",2499,"14.1",2020,"Western Strait","tot_ne_pl",175
"19741",2499,"14.1",2020,"Western Strait","tot_ma_pl",82.8
"19742",2499,"14.1",2020,"Western Strait","tot_pl",257.8
"19743",2499,"14.1",2020,"Western Strait","unsp_can",0
"19744",2499,"14.1",2020,"Western Strait","unsp_pl",0
"19745",2500,"15.1",2020,"Western Strait","tot_ne_can",13.1
"19746",2500,"15.1",2020,"Western Strait","tot_ma_can",9.5
"19747",2500,"15.1",2020,"Western Strait","tot_can",22.6
"19748",2500,"15.1",2020,"Western Strait","tot_ne_pl",48.5
"19749",2500,"15.1",2020,"Western Strait","tot_ma_pl",22.2
"19750",2500,"15.1",2020,"Western Strait","tot_pl",70.6
"19751",2500,"15.1",2020,"Western Strait","unsp_can",0
"19752",2500,"15.1",2020,"Western Strait","unsp_pl",0
"19753",2501,"15.2",2020,"Western Strait","tot_ne_can",31.9
"19754",2501,"15.2",2020,"Western Strait","tot_ma_can",44.8
"19755",2501,"15.2",2020,"Western Strait","tot_can",76.7
"19756",2501,"15.2",2020,"Western Strait","tot_ne_pl",74.2
"19757",2501,"15.2",2020,"Western Strait","tot_ma_pl",88.2
"19758",2501,"15.2",2020,"Western Strait","tot_pl",162.5
"19759",2501,"15.2",2020,"Western Strait","unsp_can",0
"19760",2501,"15.2",2020,"Western Strait","unsp_pl",0
"19761",2502,"15.3",2020,"Western Strait","tot_ne_can",9.6
"19762",2502,"15.3",2020,"Western Strait","tot_ma_can",11.4
"19763",2502,"15.3",2020,"Western Strait","tot_can",21
"19764",2502,"15.3",2020,"Western Strait","tot_ne_pl",31.4
"19765",2502,"15.3",2020,"Western Strait","tot_ma_pl",29
"19766",2502,"15.3",2020,"Western Strait","tot_pl",60.4
"19767",2502,"15.3",2020,"Western Strait","unsp_can",0
"19768",2502,"15.3",2020,"Western Strait","unsp_pl",0
"19769",2503,"15.4",2020,"Western Strait","tot_ne_can",15.1
"19770",2503,"15.4",2020,"Western Strait","tot_ma_can",17
"19771",2503,"15.4",2020,"Western Strait","tot_can",32.1
"19772",2503,"15.4",2020,"Western Strait","tot_ne_pl",57.4
"19773",2503,"15.4",2020,"Western Strait","tot_ma_pl",36.6
"19774",2503,"15.4",2020,"Western Strait","tot_pl",94
"19775",2503,"15.4",2020,"Western Strait","unsp_can",0
"19776",2503,"15.4",2020,"Western Strait","unsp_pl",0
"19777",2504,"16.1",2020,"Western Strait","tot_ne_can",0
"19778",2504,"16.1",2020,"Western Strait","tot_ma_can",0
"19779",2504,"16.1",2020,"Western Strait","tot_can",0
"19780",2504,"16.1",2020,"Western Strait","tot_ne_pl",0
"19781",2504,"16.1",2020,"Western Strait","tot_ma_pl",0
"19782",2504,"16.1",2020,"Western Strait","tot_pl",0
"19783",2504,"16.1",2020,"Western Strait","unsp_can",0
"19784",2504,"16.1",2020,"Western Strait","unsp_pl",0
"19785",2505,"16.2",2020,"Western Strait","tot_ne_can",69.5
"19786",2505,"16.2",2020,"Western Strait","tot_ma_can",46.7
"19787",2505,"16.2",2020,"Western Strait","tot_can",116.1
"19788",2505,"16.2",2020,"Western Strait","tot_ne_pl",164.8
"19789",2505,"16.2",2020,"Western Strait","tot_ma_pl",86.8
"19790",2505,"16.2",2020,"Western Strait","tot_pl",251.5
"19791",2505,"16.2",2020,"Western Strait","unsp_can",0
"19792",2505,"16.2",2020,"Western Strait","unsp_pl",0
"19793",2506,"16.3",2020,"Western Strait","tot_ne_can",6.8
"19794",2506,"16.3",2020,"Western Strait","tot_ma_can",0
"19795",2506,"16.3",2020,"Western Strait","tot_can",6.8
"19796",2506,"16.3",2020,"Western Strait","tot_ne_pl",32.3
"19797",2506,"16.3",2020,"Western Strait","tot_ma_pl",0
"19798",2506,"16.3",2020,"Western Strait","tot_pl",32.3
"19799",2506,"16.3",2020,"Western Strait","unsp_can",0
"19800",2506,"16.3",2020,"Western Strait","unsp_pl",0
"19801",2507,"16.4",2020,"Western Strait","tot_ne_can",21.8
"19802",2507,"16.4",2020,"Western Strait","tot_ma_can",1.3
"19803",2507,"16.4",2020,"Western Strait","tot_can",23.1
"19804",2507,"16.4",2020,"Western Strait","tot_ne_pl",96.9
"19805",2507,"16.4",2020,"Western Strait","tot_ma_pl",5
"19806",2507,"16.4",2020,"Western Strait","tot_pl",101.9
"19807",2507,"16.4",2020,"Western Strait","unsp_can",0
"19808",2507,"16.4",2020,"Western Strait","unsp_pl",0
"19809",2508,"17.1",2020,"Coast","tot_ne_can",18.5
"19810",2508,"17.1",2020,"Coast","tot_ma_can",14
"19811",2508,"17.1",2020,"Coast","tot_can",32.5
"19812",2508,"17.1",2020,"Coast","tot_ne_pl",95.1
"19813",2508,"17.1",2020,"Coast","tot_ma_pl",32.9
"19814",2508,"17.1",2020,"Coast","tot_pl",128
"19815",2508,"17.1",2020,"Coast","unsp_can",0
"19816",2508,"17.1",2020,"Coast","unsp_pl",0
"19817",2509,"17.2",2020,"Coast","tot_ne_can",20.9
"19818",2509,"17.2",2020,"Coast","tot_ma_can",6.8
"19819",2509,"17.2",2020,"Coast","tot_can",27.6
"19820",2509,"17.2",2020,"Coast","tot_ne_pl",73.9
"19821",2509,"17.2",2020,"Coast","tot_ma_pl",19.3
"19822",2509,"17.2",2020,"Coast","tot_pl",93.3
"19823",2509,"17.2",2020,"Coast","unsp_can",0
"19824",2509,"17.2",2020,"Coast","unsp_pl",0
"19825",2510,"17.3",2020,"Coast","tot_ne_can",15.9
"19826",2510,"17.3",2020,"Coast","tot_ma_can",0
"19827",2510,"17.3",2020,"Coast","tot_can",15.9
"19828",2510,"17.3",2020,"Coast","tot_ne_pl",89.8
"19829",2510,"17.3",2020,"Coast","tot_ma_pl",0
"19830",2510,"17.3",2020,"Coast","tot_pl",89.8
"19831",2510,"17.3",2020,"Coast","unsp_can",0
"19832",2510,"17.3",2020,"Coast","unsp_pl",0
"19833",2511,"18.1",2020,"Coast","tot_ne_can",2.8
"19834",2511,"18.1",2020,"Coast","tot_ma_can",1.1
"19835",2511,"18.1",2020,"Coast","tot_can",3.9
"19836",2511,"18.1",2020,"Coast","tot_ne_pl",33.8
"19837",2511,"18.1",2020,"Coast","tot_ma_pl",3.1
"19838",2511,"18.1",2020,"Coast","tot_pl",37
"19839",2511,"18.1",2020,"Coast","unsp_can",0
"19840",2511,"18.1",2020,"Coast","unsp_pl",0
"19841",2512,"18.2",2020,"Coast","tot_ne_can",3.3
"19842",2512,"18.2",2020,"Coast","tot_ma_can",2
"19843",2512,"18.2",2020,"Coast","tot_can",5.3
"19844",2512,"18.2",2020,"Coast","tot_ne_pl",25.8
"19845",2512,"18.2",2020,"Coast","tot_ma_pl",5.9
"19846",2512,"18.2",2020,"Coast","tot_pl",31.7
"19847",2512,"18.2",2020,"Coast","unsp_can",0
"19848",2512,"18.2",2020,"Coast","unsp_pl",0
"19849",2513,"19.1",2020,"Coast","tot_ne_can",59.5
"19850",2513,"19.1",2020,"Coast","tot_ma_can",115.1
"19851",2513,"19.1",2020,"Coast","tot_can",174.6
"19852",2513,"19.1",2020,"Coast","tot_ne_pl",260.9
"19853",2513,"19.1",2020,"Coast","tot_ma_pl",187.2
"19854",2513,"19.1",2020,"Coast","tot_pl",448.1
"19855",2513,"19.1",2020,"Coast","unsp_can",0
"19856",2513,"19.1",2020,"Coast","unsp_pl",0
"19857",2514,"19.2",2020,"Coast","tot_ne_can",34.4
"19858",2514,"19.2",2020,"Coast","tot_ma_can",24.2
"19859",2514,"19.2",2020,"Coast","tot_can",58.6
"19860",2514,"19.2",2020,"Coast","tot_ne_pl",171.6
"19861",2514,"19.2",2020,"Coast","tot_ma_pl",46.4
"19862",2514,"19.2",2020,"Coast","tot_pl",218
"19863",2514,"19.2",2020,"Coast","unsp_can",0
"19864",2514,"19.2",2020,"Coast","unsp_pl",0
"19865",2515,"20.1",2020,"Coast","tot_ne_can",0
"19866",2515,"20.1",2020,"Coast","tot_ma_can",0
"19867",2515,"20.1",2020,"Coast","tot_can",0
"19868",2515,"20.1",2020,"Coast","tot_ne_pl",0
"19869",2515,"20.1",2020,"Coast","tot_ma_pl",0
"19870",2515,"20.1",2020,"Coast","tot_pl",0
"19871",2515,"20.1",2020,"Coast","unsp_can",0
"19872",2515,"20.1",2020,"Coast","unsp_pl",0
"19873",2516,"20.2",2020,"Coast","tot_ne_can",7.7
"19874",2516,"20.2",2020,"Coast","tot_ma_can",0
"19875",2516,"20.2",2020,"Coast","tot_can",7.7
"19876",2516,"20.2",2020,"Coast","tot_ne_pl",31.4
"19877",2516,"20.2",2020,"Coast","tot_ma_pl",0
"19878",2516,"20.2",2020,"Coast","tot_pl",31.4
"19879",2516,"20.2",2020,"Coast","unsp_can",0
"19880",2516,"20.2",2020,"Coast","unsp_pl",0
"19881",2517,"21.1",2020,"Coast","tot_ne_can",8.3
"19882",2517,"21.1",2020,"Coast","tot_ma_can",5.2
"19883",2517,"21.1",2020,"Coast","tot_can",13.5
"19884",2517,"21.1",2020,"Coast","tot_ne_pl",82.4
"19885",2517,"21.1",2020,"Coast","tot_ma_pl",16.4
"19886",2517,"21.1",2020,"Coast","tot_pl",98.8
"19887",2517,"21.1",2020,"Coast","unsp_can",0
"19888",2517,"21.1",2020,"Coast","unsp_pl",0
"19889",2518,"21.2",2020,"Coast","tot_ne_can",6.8
"19890",2518,"21.2",2020,"Coast","tot_ma_can",6
"19891",2518,"21.2",2020,"Coast","tot_can",12.8
"19892",2518,"21.2",2020,"Coast","tot_ne_pl",48.5
"19893",2518,"21.2",2020,"Coast","tot_ma_pl",14.7
"19894",2518,"21.2",2020,"Coast","tot_pl",63.2
"19895",2518,"21.2",2020,"Coast","unsp_can",0
"19896",2518,"21.2",2020,"Coast","unsp_pl",0
"19897",2519,"22.1",2020,"Coast","tot_ne_can",5
"19898",2519,"22.1",2020,"Coast","tot_ma_can",0
"19899",2519,"22.1",2020,"Coast","tot_can",5
"19900",2519,"22.1",2020,"Coast","tot_ne_pl",22.2
"19901",2519,"22.1",2020,"Coast","tot_ma_pl",0
"19902",2519,"22.1",2020,"Coast","tot_pl",22.2
"19903",2519,"22.1",2020,"Coast","unsp_can",0
"19904",2519,"22.1",2020,"Coast","unsp_pl",0
"19905",2520,"22.2",2020,"Coast","tot_ne_can",22
"19906",2520,"22.2",2020,"Coast","tot_ma_can",4.6
"19907",2520,"22.2",2020,"Coast","tot_can",26.6
"19908",2520,"22.2",2020,"Coast","tot_ne_pl",131.9
"19909",2520,"22.2",2020,"Coast","tot_ma_pl",9.6
"19910",2520,"22.2",2020,"Coast","tot_pl",141.4
"19911",2520,"22.2",2020,"Coast","unsp_can",0
"19912",2520,"22.2",2020,"Coast","unsp_pl",0
"19913",2521,"23.1",2020,"Coast","tot_ne_can",10
"19914",2521,"23.1",2020,"Coast","tot_ma_can",0
"19915",2521,"23.1",2020,"Coast","tot_can",10
"19916",2521,"23.1",2020,"Coast","tot_ne_pl",59
"19917",2521,"23.1",2020,"Coast","tot_ma_pl",0
"19918",2521,"23.1",2020,"Coast","tot_pl",59
"19919",2521,"23.1",2020,"Coast","unsp_can",0
"19920",2521,"23.1",2020,"Coast","unsp_pl",0
"19921",2522,"23.2",2020,"Coast","tot_ne_can",0
"19922",2522,"23.2",2020,"Coast","tot_ma_can",0
"19923",2522,"23.2",2020,"Coast","tot_can",0
"19924",2522,"23.2",2020,"Coast","tot_ne_pl",0
"19925",2522,"23.2",2020,"Coast","tot_ma_pl",0
"19926",2522,"23.2",2020,"Coast","tot_pl",0
"19927",2522,"23.2",2020,"Coast","unsp_can",0
"19928",2522,"23.2",2020,"Coast","unsp_pl",0
"19929",2523,"24.1",2020,"Coast","tot_ne_can",0
"19930",2523,"24.1",2020,"Coast","tot_ma_can",0
"19931",2523,"24.1",2020,"Coast","tot_can",0
"19932",2523,"24.1",2020,"Coast","tot_ne_pl",0
"19933",2523,"24.1",2020,"Coast","tot_ma_pl",0
"19934",2523,"24.1",2020,"Coast","tot_pl",0
"19935",2523,"24.1",2020,"Coast","unsp_can",0
"19936",2523,"24.1",2020,"Coast","unsp_pl",0
"19937",2524,"24.2",2020,"Coast","tot_ne_can",0
"19938",2524,"24.2",2020,"Coast","tot_ma_can",0
"19939",2524,"24.2",2020,"Coast","tot_can",0
"19940",2524,"24.2",2020,"Coast","tot_ne_pl",0
"19941",2524,"24.2",2020,"Coast","tot_ma_pl",0
"19942",2524,"24.2",2020,"Coast","tot_pl",0
"19943",2524,"24.2",2020,"Coast","unsp_can",0
"19944",2524,"24.2",2020,"Coast","unsp_pl",0
"19945",2525,"25.1",2020,"Coast","tot_ne_can",0
"19946",2525,"25.1",2020,"Coast","tot_ma_can",0
"19947",2525,"25.1",2020,"Coast","tot_can",0
"19948",2525,"25.1",2020,"Coast","tot_ne_pl",0
"19949",2525,"25.1",2020,"Coast","tot_ma_pl",0
"19950",2525,"25.1",2020,"Coast","tot_pl",0
"19951",2525,"25.1",2020,"Coast","unsp_can",0
"19952",2525,"25.1",2020,"Coast","unsp_pl",0
"19953",2526,"25.2",2020,"Coast","tot_ne_can",0.5
"19954",2526,"25.2",2020,"Coast","tot_ma_can",8.9
"19955",2526,"25.2",2020,"Coast","tot_can",9.4
"19956",2526,"25.2",2020,"Coast","tot_ne_pl",5.5
"19957",2526,"25.2",2020,"Coast","tot_ma_pl",35.6
"19958",2526,"25.2",2020,"Coast","tot_pl",41.1
"19959",2526,"25.2",2020,"Coast","unsp_can",0
"19960",2526,"25.2",2020,"Coast","unsp_pl",0
"19961",2527,"26.1",2020,"Coast","tot_ne_can",0
"19962",2527,"26.1",2020,"Coast","tot_ma_can",0
"19963",2527,"26.1",2020,"Coast","tot_can",0
"19964",2527,"26.1",2020,"Coast","tot_ne_pl",0
"19965",2527,"26.1",2020,"Coast","tot_ma_pl",0
"19966",2527,"26.1",2020,"Coast","tot_pl",0
"19967",2527,"26.1",2020,"Coast","unsp_can",0
"19968",2527,"26.1",2020,"Coast","unsp_pl",0
"19969",2528,"27.1",2020,"Coast","tot_ne_can",0
"19970",2528,"27.1",2020,"Coast","tot_ma_can",0
"19971",2528,"27.1",2020,"Coast","tot_can",0
"19972",2528,"27.1",2020,"Coast","tot_ne_pl",0
"19973",2528,"27.1",2020,"Coast","tot_ma_pl",0
"19974",2528,"27.1",2020,"Coast","tot_pl",0
"19975",2528,"27.1",2020,"Coast","unsp_can",0
"19976",2528,"27.1",2020,"Coast","unsp_pl",0
"19977",2529,"28.1",2020,"Coast","tot_ne_can",0
"19978",2529,"28.1",2020,"Coast","tot_ma_can",0
"19979",2529,"28.1",2020,"Coast","tot_can",0
"19980",2529,"28.1",2020,"Coast","tot_ne_pl",0
"19981",2529,"28.1",2020,"Coast","tot_ma_pl",0
"19982",2529,"28.1",2020,"Coast","tot_pl",0
"19983",2529,"28.1",2020,"Coast","unsp_can",0
"19984",2529,"28.1",2020,"Coast","unsp_pl",0
"19985",2530,"29.1",2020,"Coast","tot_ne_can",0
"19986",2530,"29.1",2020,"Coast","tot_ma_can",0
"19987",2530,"29.1",2020,"Coast","tot_can",0
"19988",2530,"29.1",2020,"Coast","tot_ne_pl",0
"19989",2530,"29.1",2020,"Coast","tot_ma_pl",0
"19990",2530,"29.1",2020,"Coast","tot_pl",0
"19991",2530,"29.1",2020,"Coast","unsp_can",0
"19992",2530,"29.1",2020,"Coast","unsp_pl",0
"19993",2531,"30.1",2020,"Coast","tot_ne_can",0
"19994",2531,"30.1",2020,"Coast","tot_ma_can",0
"19995",2531,"30.1",2020,"Coast","tot_can",0
"19996",2531,"30.1",2020,"Coast","tot_ne_pl",0
"19997",2531,"30.1",2020,"Coast","tot_ma_pl",0
"19998",2531,"30.1",2020,"Coast","tot_pl",0
"19999",2531,"30.1",2020,"Coast","unsp_can",0
"20000",2531,"30.1",2020,"Coast","unsp_pl",0
"20001",2532,"31.1",2020,"Coast","tot_ne_can",0
"20002",2532,"31.1",2020,"Coast","tot_ma_can",0
"20003",2532,"31.1",2020,"Coast","tot_can",0
"20004",2532,"31.1",2020,"Coast","tot_ne_pl",0
"20005",2532,"31.1",2020,"Coast","tot_ma_pl",0
"20006",2532,"31.1",2020,"Coast","tot_pl",0
"20007",2532,"31.1",2020,"Coast","unsp_can",0
"20008",2532,"31.1",2020,"Coast","unsp_pl",0
"20009",2533,"32.1",2020,"Coast","tot_ne_can",0
"20010",2533,"32.1",2020,"Coast","tot_ma_can",0
"20011",2533,"32.1",2020,"Coast","tot_can",0
"20012",2533,"32.1",2020,"Coast","tot_ne_pl",0
"20013",2533,"32.1",2020,"Coast","tot_ma_pl",0
"20014",2533,"32.1",2020,"Coast","tot_pl",0
"20015",2533,"32.1",2020,"Coast","unsp_can",0
"20016",2533,"32.1",2020,"Coast","unsp_pl",0
"20017",2534,"33.1",2020,"Coast","tot_ne_can",0
"20018",2534,"33.1",2020,"Coast","tot_ma_can",0
"20019",2534,"33.1",2020,"Coast","tot_can",0
"20020",2534,"33.1",2020,"Coast","tot_ne_pl",0
"20021",2534,"33.1",2020,"Coast","tot_ma_pl",0
"20022",2534,"33.1",2020,"Coast","tot_pl",0
"20023",2534,"33.1",2020,"Coast","unsp_can",0
"20024",2534,"33.1",2020,"Coast","unsp_pl",0
"20025",2535,"34.1",2020,"Coast","tot_ne_can",0
"20026",2535,"34.1",2020,"Coast","tot_ma_can",0
"20027",2535,"34.1",2020,"Coast","tot_can",0
"20028",2535,"34.1",2020,"Coast","tot_ne_pl",0
"20029",2535,"34.1",2020,"Coast","tot_ma_pl",0
"20030",2535,"34.1",2020,"Coast","tot_pl",0
"20031",2535,"34.1",2020,"Coast","unsp_can",0
"20032",2535,"34.1",2020,"Coast","unsp_pl",0
"20033",2536,"35.1",2020,"Coast","tot_ne_can",0
"20034",2536,"35.1",2020,"Coast","tot_ma_can",0
"20035",2536,"35.1",2020,"Coast","tot_can",0
"20036",2536,"35.1",2020,"Coast","tot_ne_pl",0
"20037",2536,"35.1",2020,"Coast","tot_ma_pl",0
"20038",2536,"35.1",2020,"Coast","tot_pl",0
"20039",2536,"35.1",2020,"Coast","unsp_can",0
"20040",2536,"35.1",2020,"Coast","unsp_pl",0
"20041",2537,"36.1",2020,"Coast","tot_ne_can",0
"20042",2537,"36.1",2020,"Coast","tot_ma_can",0
"20043",2537,"36.1",2020,"Coast","tot_can",0
"20044",2537,"36.1",2020,"Coast","tot_ne_pl",0
"20045",2537,"36.1",2020,"Coast","tot_ma_pl",0
"20046",2537,"36.1",2020,"Coast","tot_pl",0
"20047",2537,"36.1",2020,"Coast","unsp_can",0
"20048",2537,"36.1",2020,"Coast","unsp_pl",0
"20049",2538,"37.1",2020,"Coast","tot_ne_can",0
"20050",2538,"37.1",2020,"Coast","tot_ma_can",0
"20051",2538,"37.1",2020,"Coast","tot_can",0
"20052",2538,"37.1",2020,"Coast","tot_ne_pl",0
"20053",2538,"37.1",2020,"Coast","tot_ma_pl",0
"20054",2538,"37.1",2020,"Coast","tot_pl",0
"20055",2538,"37.1",2020,"Coast","unsp_can",0
"20056",2538,"37.1",2020,"Coast","unsp_pl",0
